episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/value_loss
0.8852459016393442,0.4693877551020408,0.7250373835775996,42.61538461538461,13,0,554,554,554,False,13,1,default,60c8c496768e49bea7c75624280cb822,2022-12-07_15-33-06,1670423586,131.19422817230225,131.19422817230225,52102,ncm0127.hpc.itc.rwth-aachen.de,134.61.210.126,131.19422817230225,554,1,3.051622152328491,"[0.6721311475409837, 0.7571428571428571, 0.8852459016393442, 0.7931034482758621, 0.6724137931034483, 0.4693877551020408, 0.7291666666666667, 0.859375, 0.6065573770491803, 0.7586206896551724, 0.5862068965517242, 0.7647058823529411, 0.8714285714285714]","[50, 45, 41, 45, 38, 40, 38, 46, 42, 44, 44, 42, 39]",0.4373623444153382,235.02782486580512,0.1551791354342624,0.5440239433769706,0.0,131089.317,4.226,105.744,5239.062,554,554,554,554,64.39700598802395,6.822155688622757,2.0004704,3.0235643,0.97737646
0.9482758620689655,0.2931034482758621,0.7322775796415192,42.36,12,0,1059,505,1059,False,25,2,default,60c8c496768e49bea7c75624280cb822,2022-12-07_15-35-11,1670423711,125.08624792098999,256.28047609329224,52102,ncm0127.hpc.itc.rwth-aachen.de,134.61.210.126,256.28047609329224,1059,2,3.051622152328491,"[0.6721311475409837, 0.7571428571428571, 0.8852459016393442, 0.7931034482758621, 0.6724137931034483, 0.4693877551020408, 0.7291666666666667, 0.859375, 0.6065573770491803, 0.7586206896551724, 0.5862068965517242, 0.7647058823529411, 0.8714285714285714, 0.6875, 0.875, 0.9482758620689655, 0.8813559322033898, 0.2931034482758621, 0.5862068965517242, 0.7627118644067796, 0.8979591836734694, 0.47540983606557374, 0.696969696969697, 0.9019607843137255, 0.875]","[50, 45, 41, 45, 38, 40, 38, 46, 42, 44, 44, 42, 39, 42, 42, 39, 46, 42, 49, 48, 40, 42, 37, 40, 38]",0.46752136239546727,237.57860801926319,0.1644264391727762,0.5752182801159268,0.0,128158.055,4.132,58.769,9009.854,1059,1059,1059,505,87.92331288343557,7.200000000000002,2.008668,3.0122497,1.0050863
0.9482758620689655,0.2931034482758621,0.7303188383683157,42.6578947368421,13,0,1621,562,1621,False,38,3,default,60c8c496768e49bea7c75624280cb822,2022-12-07_15-37-33,1670423853,142.0996823310852,398.38015842437744,52102,ncm0127.hpc.itc.rwth-aachen.de,134.61.210.126,398.38015842437744,1621,3,3.051622152328491,"[0.6721311475409837, 0.7571428571428571, 0.8852459016393442, 0.7931034482758621, 0.6724137931034483, 0.4693877551020408, 0.7291666666666667, 0.859375, 0.6065573770491803, 0.7586206896551724, 0.5862068965517242, 0.7647058823529411, 0.8714285714285714, 0.6875, 0.875, 0.9482758620689655, 0.8813559322033898, 0.2931034482758621, 0.5862068965517242, 0.7627118644067796, 0.8979591836734694, 0.47540983606557374, 0.696969696969697, 0.9019607843137255, 0.875, 0.7017543859649122, 0.8620689655172413, 0.6785714285714286, 0.45833333333333337, 0.875, 0.5, 0.6964285714285714, 0.8620689655172413, 0.6122448979591837, 0.6724137931034483, 0.7868852459016393, 0.864406779661017, 0.875]","[50, 45, 41, 45, 38, 40, 38, 46, 42, 44, 44, 42, 39, 42, 42, 39, 46, 42, 49, 48, 40, 42, 37, 40, 38, 44, 41, 49, 42, 40, 46, 50, 43, 43, 39, 45, 39, 41]",0.47491589386989586,239.85053414058186,0.1701428484243074,0.5855708744169182,0.0,132822.966,4.068,42.986,12570.078,1621,1621,1621,562,87.91925133689838,7.271657754010694,1.9945633,3.0044641,0.9846626
0.9482758620689655,0.22448979591836737,0.7291570709691213,42.32692307692308,14,0,2201,580,2201,False,52,4,default,60c8c496768e49bea7c75624280cb822,2022-12-07_15-39-58,1670423998,144.69436883926392,543.0745272636414,52102,ncm0127.hpc.itc.rwth-aachen.de,134.61.210.126,543.0745272636414,2201,4,3.051622152328491,"[0.6721311475409837, 0.7571428571428571, 0.8852459016393442, 0.7931034482758621, 0.6724137931034483, 0.4693877551020408, 0.7291666666666667, 0.859375, 0.6065573770491803, 0.7586206896551724, 0.5862068965517242, 0.7647058823529411, 0.8714285714285714, 0.6875, 0.875, 0.9482758620689655, 0.8813559322033898, 0.2931034482758621, 0.5862068965517242, 0.7627118644067796, 0.8979591836734694, 0.47540983606557374, 0.696969696969697, 0.9019607843137255, 0.875, 0.7017543859649122, 0.8620689655172413, 0.6785714285714286, 0.45833333333333337, 0.875, 0.5, 0.6964285714285714, 0.8620689655172413, 0.6122448979591837, 0.6724137931034483, 0.7868852459016393, 0.864406779661017, 0.875, 0.711864406779661, 0.8714285714285714, 0.5901639344262295, 0.8852459016393442, 0.9253731343283582, 0.6721311475409837, 0.653061224489796, 0.8235294117647058, 0.7843137254901961, 0.6885245901639344, 0.8688524590163934, 0.22448979591836737, 0.5588235294117647, 0.90625]","[50, 45, 41, 45, 38, 40, 38, 46, 42, 44, 44, 42, 39, 42, 42, 39, 46, 42, 49, 48, 40, 42, 37, 40, 38, 44, 41, 49, 42, 40, 46, 50, 43, 43, 39, 45, 39, 41, 46, 40, 43, 42, 38, 40, 45, 41, 38, 40, 42, 40, 46, 39]",0.4762118572765399,241.30709685156052,0.1735745709210405,0.5906298995819987,0.0,135802.104,4.052,35.771,15382.567,2201,2201,2201,580,87.90684210526314,7.299999999999998,1.9797084,2.999621,0.95979595
1.0,0.22448979591836737,0.7330439271682618,42.328125,12,0,2709,508,2709,False,64,5,default,60c8c496768e49bea7c75624280cb822,2022-12-07_15-42-06,1670424126,128.41046977043152,671.4849970340729,52102,ncm0127.hpc.itc.rwth-aachen.de,134.61.210.126,671.4849970340729,2709,5,3.051622152328491,"[0.6721311475409837, 0.7571428571428571, 0.8852459016393442, 0.7931034482758621, 0.6724137931034483, 0.4693877551020408, 0.7291666666666667, 0.859375, 0.6065573770491803, 0.7586206896551724, 0.5862068965517242, 0.7647058823529411, 0.8714285714285714, 0.6875, 0.875, 0.9482758620689655, 0.8813559322033898, 0.2931034482758621, 0.5862068965517242, 0.7627118644067796, 0.8979591836734694, 0.47540983606557374, 0.696969696969697, 0.9019607843137255, 0.875, 0.7017543859649122, 0.8620689655172413, 0.6785714285714286, 0.45833333333333337, 0.875, 0.5, 0.6964285714285714, 0.8620689655172413, 0.6122448979591837, 0.6724137931034483, 0.7868852459016393, 0.864406779661017, 0.875, 0.711864406779661, 0.8714285714285714, 0.5901639344262295, 0.8852459016393442, 0.9253731343283582, 0.6721311475409837, 0.653061224489796, 0.8235294117647058, 0.7843137254901961, 0.6885245901639344, 0.8688524590163934, 0.22448979591836737, 0.5588235294117647, 0.90625, 0.9180327868852459, 0.875, 0.6721311475409837, 0.7540983606557377, 0.6551724137931034, 0.8214285714285714, 0.4897959183673469, 0.6721311475409837, 1.0, 0.5, 0.8305084745762712, 0.8103448275862069]","[50, 45, 41, 45, 38, 40, 38, 46, 42, 44, 44, 42, 39, 42, 42, 39, 46, 42, 49, 48, 40, 42, 37, 40, 38, 44, 41, 49, 42, 40, 46, 50, 43, 43, 39, 45, 39, 41, 46, 40, 43, 42, 38, 40, 45, 41, 38, 40, 42, 40, 46, 39, 38, 38, 47, 42, 48, 42, 41, 41, 40, 48, 44, 39]",0.47760673006018517,242.2648127465463,0.17532784746290347,0.5935427446006326,0.0,134331.906,4.033,30.933,17515.06,2709,2709,2709,508,87.89047619047618,7.304761904761904,1.9252703,2.9850924,0.8654483
1.0,0.22448979591836737,0.7394596390532335,42.02564102564103,14,0,3278,569,3278,False,78,6,default,60c8c496768e49bea7c75624280cb822,2022-12-07_15-44-25,1670424265,138.5735046863556,810.0585017204285,52102,ncm0127.hpc.itc.rwth-aachen.de,134.61.210.126,810.0585017204285,3278,6,3.051622152328491,"[0.6721311475409837, 0.7571428571428571, 0.8852459016393442, 0.7931034482758621, 0.6724137931034483, 0.4693877551020408, 0.7291666666666667, 0.859375, 0.6065573770491803, 0.7586206896551724, 0.5862068965517242, 0.7647058823529411, 0.8714285714285714, 0.6875, 0.875, 0.9482758620689655, 0.8813559322033898, 0.2931034482758621, 0.5862068965517242, 0.7627118644067796, 0.8979591836734694, 0.47540983606557374, 0.696969696969697, 0.9019607843137255, 0.875, 0.7017543859649122, 0.8620689655172413, 0.6785714285714286, 0.45833333333333337, 0.875, 0.5, 0.6964285714285714, 0.8620689655172413, 0.6122448979591837, 0.6724137931034483, 0.7868852459016393, 0.864406779661017, 0.875, 0.711864406779661, 0.8714285714285714, 0.5901639344262295, 0.8852459016393442, 0.9253731343283582, 0.6721311475409837, 0.653061224489796, 0.8235294117647058, 0.7843137254901961, 0.6885245901639344, 0.8688524590163934, 0.22448979591836737, 0.5588235294117647, 0.90625, 0.9180327868852459, 0.875, 0.6721311475409837, 0.7540983606557377, 0.6551724137931034, 0.8214285714285714, 0.4897959183673469, 0.6721311475409837, 1.0, 0.5, 0.8305084745762712, 0.8103448275862069, 0.8125, 0.7384615384615385, 0.9253731343283582, 0.65625, 0.9152542372881356, 0.8970588235294118, 0.6229508196721312, 0.6857142857142857, 0.6176470588235294, 0.6724137931034483, 0.625, 0.8775510204081632, 0.8524590163934427, 0.864406779661017]","[50, 45, 41, 45, 38, 40, 38, 46, 42, 44, 44, 42, 39, 42, 42, 39, 46, 42, 49, 48, 40, 42, 37, 40, 38, 44, 41, 49, 42, 40, 46, 50, 43, 43, 39, 45, 39, 41, 46, 40, 43, 42, 38, 40, 45, 41, 38, 40, 42, 40, 46, 39, 38, 38, 47, 42, 48, 42, 41, 41, 40, 48, 44, 39, 39, 38, 37, 40, 43, 42, 44, 41, 48, 38, 41, 42, 38, 38]",0.47987020832129434,242.8775591126787,0.1765291020360715,0.5958622199763617,0.0,135046.392,4.046,27.589,19802.433,3278,3278,3278,569,87.29388888888887,7.355555555555555,1.9663072,2.9785206,0.9540938
1.0,0.22448979591836737,0.7422348215128791,41.96739130434783,14,0,3861,583,3861,False,92,7,default,60c8c496768e49bea7c75624280cb822,2022-12-07_15-46-39,1670424399,133.96875643730164,944.0272581577301,52102,ncm0127.hpc.itc.rwth-aachen.de,134.61.210.126,944.0272581577301,3861,7,3.051622152328491,"[0.6721311475409837, 0.7571428571428571, 0.8852459016393442, 0.7931034482758621, 0.6724137931034483, 0.4693877551020408, 0.7291666666666667, 0.859375, 0.6065573770491803, 0.7586206896551724, 0.5862068965517242, 0.7647058823529411, 0.8714285714285714, 0.6875, 0.875, 0.9482758620689655, 0.8813559322033898, 0.2931034482758621, 0.5862068965517242, 0.7627118644067796, 0.8979591836734694, 0.47540983606557374, 0.696969696969697, 0.9019607843137255, 0.875, 0.7017543859649122, 0.8620689655172413, 0.6785714285714286, 0.45833333333333337, 0.875, 0.5, 0.6964285714285714, 0.8620689655172413, 0.6122448979591837, 0.6724137931034483, 0.7868852459016393, 0.864406779661017, 0.875, 0.711864406779661, 0.8714285714285714, 0.5901639344262295, 0.8852459016393442, 0.9253731343283582, 0.6721311475409837, 0.653061224489796, 0.8235294117647058, 0.7843137254901961, 0.6885245901639344, 0.8688524590163934, 0.22448979591836737, 0.5588235294117647, 0.90625, 0.9180327868852459, 0.875, 0.6721311475409837, 0.7540983606557377, 0.6551724137931034, 0.8214285714285714, 0.4897959183673469, 0.6721311475409837, 1.0, 0.5, 0.8305084745762712, 0.8103448275862069, 0.8125, 0.7384615384615385, 0.9253731343283582, 0.65625, 0.9152542372881356, 0.8970588235294118, 0.6229508196721312, 0.6857142857142857, 0.6176470588235294, 0.6724137931034483, 0.625, 0.8775510204081632, 0.8524590163934427, 0.864406779661017, 0.6379310344827587, 0.5510204081632653, 0.5862068965517242, 0.8688524590163934, 0.8805970149253731, 0.8461538461538461, 0.8636363636363636, 0.803030303030303, 0.5588235294117647, 1.0, 0.8360655737704918, 0.7540983606557377, 0.7164179104477613, 0.7049180327868853]","[50, 45, 41, 45, 38, 40, 38, 46, 42, 44, 44, 42, 39, 42, 42, 39, 46, 42, 49, 48, 40, 42, 37, 40, 38, 44, 41, 49, 42, 40, 46, 50, 43, 43, 39, 45, 39, 41, 46, 40, 43, 42, 38, 40, 45, 41, 38, 40, 42, 40, 46, 39, 38, 38, 47, 42, 48, 42, 41, 41, 40, 48, 44, 39, 39, 38, 37, 40, 43, 42, 44, 41, 48, 38, 41, 42, 38, 38, 45, 42, 43, 45, 38, 41, 39, 42, 45, 37, 41, 39, 46, 40]",0.47741727452961163,242.91351248784363,0.176811549950576,0.5964134181587589,0.0,134897.353,4.089,25.86,21328.936,3861,3861,3861,583,63.13502824858756,6.579661016949153,1.8994085,2.966081,0.8327361
1.0,0.22448979591836737,0.730594722839332,42.01,12,0,4382,521,4382,False,104,8,default,60c8c496768e49bea7c75624280cb822,2022-12-07_15-48-40,1670424520,121.39608764648438,1065.4233458042145,52102,ncm0127.hpc.itc.rwth-aachen.de,134.61.210.126,1065.4233458042145,4382,8,3.051622152328491,"[0.6724137931034483, 0.4693877551020408, 0.7291666666666667, 0.859375, 0.6065573770491803, 0.7586206896551724, 0.5862068965517242, 0.7647058823529411, 0.8714285714285714, 0.6875, 0.875, 0.9482758620689655, 0.8813559322033898, 0.2931034482758621, 0.5862068965517242, 0.7627118644067796, 0.8979591836734694, 0.47540983606557374, 0.696969696969697, 0.9019607843137255, 0.875, 0.7017543859649122, 0.8620689655172413, 0.6785714285714286, 0.45833333333333337, 0.875, 0.5, 0.6964285714285714, 0.8620689655172413, 0.6122448979591837, 0.6724137931034483, 0.7868852459016393, 0.864406779661017, 0.875, 0.711864406779661, 0.8714285714285714, 0.5901639344262295, 0.8852459016393442, 0.9253731343283582, 0.6721311475409837, 0.653061224489796, 0.8235294117647058, 0.7843137254901961, 0.6885245901639344, 0.8688524590163934, 0.22448979591836737, 0.5588235294117647, 0.90625, 0.9180327868852459, 0.875, 0.6721311475409837, 0.7540983606557377, 0.6551724137931034, 0.8214285714285714, 0.4897959183673469, 0.6721311475409837, 1.0, 0.5, 0.8305084745762712, 0.8103448275862069, 0.8125, 0.7384615384615385, 0.9253731343283582, 0.65625, 0.9152542372881356, 0.8970588235294118, 0.6229508196721312, 0.6857142857142857, 0.6176470588235294, 0.6724137931034483, 0.625, 0.8775510204081632, 0.8524590163934427, 0.864406779661017, 0.6379310344827587, 0.5510204081632653, 0.5862068965517242, 0.8688524590163934, 0.8805970149253731, 0.8461538461538461, 0.8636363636363636, 0.803030303030303, 0.5588235294117647, 1.0, 0.8360655737704918, 0.7540983606557377, 0.7164179104477613, 0.7049180327868853, 0.653061224489796, 0.326530612244898, 0.8688524590163934, 0.6326530612244898, 0.7878787878787878, 0.5087719298245614, 0.6862745098039216, 0.6307692307692307, 0.6949152542372881, 0.6911764705882353, 0.6764705882352942, 0.7241379310344828]","[38, 40, 38, 46, 42, 44, 44, 42, 39, 42, 42, 39, 46, 42, 49, 48, 40, 42, 37, 40, 38, 44, 41, 49, 42, 40, 46, 50, 43, 43, 39, 45, 39, 41, 46, 40, 43, 42, 38, 40, 45, 41, 38, 40, 42, 40, 46, 39, 38, 38, 47, 42, 48, 42, 41, 41, 40, 48, 44, 39, 39, 38, 37, 40, 43, 42, 44, 41, 48, 38, 41, 42, 38, 38, 45, 42, 43, 45, 38, 41, 39, 42, 45, 37, 41, 39, 46, 40, 41, 41, 37, 44, 45, 43, 44, 48, 45, 41, 47, 45]",0.4767408778178465,243.0912671495389,0.1777025918366058,0.5985878547901201,0.0,133215.823,4.112,23.993,22829.419,4382,4382,4382,521,60.906289308176106,6.5,1.8334546,2.9595692,0.7073399
1.0,0.22448979591836737,0.7249622246962016,42.25,12,0,4902,520,4902,False,116,9,default,60c8c496768e49bea7c75624280cb822,2022-12-07_15-50-49,1670424649,128.52583980560303,1193.9491856098175,52102,ncm0127.hpc.itc.rwth-aachen.de,134.61.210.126,1193.9491856098175,4902,9,3.051622152328491,"[0.8813559322033898, 0.2931034482758621, 0.5862068965517242, 0.7627118644067796, 0.8979591836734694, 0.47540983606557374, 0.696969696969697, 0.9019607843137255, 0.875, 0.7017543859649122, 0.8620689655172413, 0.6785714285714286, 0.45833333333333337, 0.875, 0.5, 0.6964285714285714, 0.8620689655172413, 0.6122448979591837, 0.6724137931034483, 0.7868852459016393, 0.864406779661017, 0.875, 0.711864406779661, 0.8714285714285714, 0.5901639344262295, 0.8852459016393442, 0.9253731343283582, 0.6721311475409837, 0.653061224489796, 0.8235294117647058, 0.7843137254901961, 0.6885245901639344, 0.8688524590163934, 0.22448979591836737, 0.5588235294117647, 0.90625, 0.9180327868852459, 0.875, 0.6721311475409837, 0.7540983606557377, 0.6551724137931034, 0.8214285714285714, 0.4897959183673469, 0.6721311475409837, 1.0, 0.5, 0.8305084745762712, 0.8103448275862069, 0.8125, 0.7384615384615385, 0.9253731343283582, 0.65625, 0.9152542372881356, 0.8970588235294118, 0.6229508196721312, 0.6857142857142857, 0.6176470588235294, 0.6724137931034483, 0.625, 0.8775510204081632, 0.8524590163934427, 0.864406779661017, 0.6379310344827587, 0.5510204081632653, 0.5862068965517242, 0.8688524590163934, 0.8805970149253731, 0.8461538461538461, 0.8636363636363636, 0.803030303030303, 0.5588235294117647, 1.0, 0.8360655737704918, 0.7540983606557377, 0.7164179104477613, 0.7049180327868853, 0.653061224489796, 0.326530612244898, 0.8688524590163934, 0.6326530612244898, 0.7878787878787878, 0.5087719298245614, 0.6862745098039216, 0.6307692307692307, 0.6949152542372881, 0.6911764705882353, 0.6764705882352942, 0.7241379310344828, 0.36734693877551017, 0.39344262295081966, 0.7843137254901961, 0.864406779661017, 0.7068965517241379, 0.5102040816326531, 0.6491228070175439, 0.7931034482758621, 0.9137931034482758, 0.8, 0.7413793103448276, 0.7413793103448276]","[46, 42, 49, 48, 40, 42, 37, 40, 38, 44, 41, 49, 42, 40, 46, 50, 43, 43, 39, 45, 39, 41, 46, 40, 43, 42, 38, 40, 45, 41, 38, 40, 42, 40, 46, 39, 38, 38, 47, 42, 48, 42, 41, 41, 40, 48, 44, 39, 39, 38, 37, 40, 43, 42, 44, 41, 48, 38, 41, 42, 38, 38, 45, 42, 43, 45, 38, 41, 39, 42, 45, 37, 41, 39, 46, 40, 41, 41, 37, 44, 45, 43, 44, 48, 45, 41, 47, 45, 44, 50, 40, 43, 46, 43, 42, 42, 40, 42, 41, 47]",0.4765106270643818,243.79377393734757,0.1796634468930511,0.6028816911926334,0.0,132699.779,4.105,22.86,23826.385,4902,4902,4902,520,72.97349397590362,7.354819277108434,1.8531264,2.95702,0.74923277
1.0,0.22448979591836737,0.7365285035141848,42.14,14,0,5489,587,5489,False,130,10,default,60c8c496768e49bea7c75624280cb822,2022-12-07_15-53-10,1670424790,140.79049444198608,1334.7396800518036,52102,ncm0127.hpc.itc.rwth-aachen.de,134.61.210.126,1334.7396800518036,5489,10,3.051622152328491,"[0.5, 0.6964285714285714, 0.8620689655172413, 0.6122448979591837, 0.6724137931034483, 0.7868852459016393, 0.864406779661017, 0.875, 0.711864406779661, 0.8714285714285714, 0.5901639344262295, 0.8852459016393442, 0.9253731343283582, 0.6721311475409837, 0.653061224489796, 0.8235294117647058, 0.7843137254901961, 0.6885245901639344, 0.8688524590163934, 0.22448979591836737, 0.5588235294117647, 0.90625, 0.9180327868852459, 0.875, 0.6721311475409837, 0.7540983606557377, 0.6551724137931034, 0.8214285714285714, 0.4897959183673469, 0.6721311475409837, 1.0, 0.5, 0.8305084745762712, 0.8103448275862069, 0.8125, 0.7384615384615385, 0.9253731343283582, 0.65625, 0.9152542372881356, 0.8970588235294118, 0.6229508196721312, 0.6857142857142857, 0.6176470588235294, 0.6724137931034483, 0.625, 0.8775510204081632, 0.8524590163934427, 0.864406779661017, 0.6379310344827587, 0.5510204081632653, 0.5862068965517242, 0.8688524590163934, 0.8805970149253731, 0.8461538461538461, 0.8636363636363636, 0.803030303030303, 0.5588235294117647, 1.0, 0.8360655737704918, 0.7540983606557377, 0.7164179104477613, 0.7049180327868853, 0.653061224489796, 0.326530612244898, 0.8688524590163934, 0.6326530612244898, 0.7878787878787878, 0.5087719298245614, 0.6862745098039216, 0.6307692307692307, 0.6949152542372881, 0.6911764705882353, 0.6764705882352942, 0.7241379310344828, 0.36734693877551017, 0.39344262295081966, 0.7843137254901961, 0.864406779661017, 0.7068965517241379, 0.5102040816326531, 0.6491228070175439, 0.7931034482758621, 0.9137931034482758, 0.8, 0.7413793103448276, 0.7413793103448276, 0.9016393442622951, 0.7586206896551724, 0.847457627118644, 0.9642857142857143, 0.9016393442622951, 0.5932203389830508, 0.7868852459016393, 0.6938775510204082, 0.8970588235294118, 0.7704918032786885, 0.7868852459016393, 0.5692307692307692, 0.8135593220338984, 0.8181818181818181]","[46, 50, 43, 43, 39, 45, 39, 41, 46, 40, 43, 42, 38, 40, 45, 41, 38, 40, 42, 40, 46, 39, 38, 38, 47, 42, 48, 42, 41, 41, 40, 48, 44, 39, 39, 38, 37, 40, 43, 42, 44, 41, 48, 38, 41, 42, 38, 38, 45, 42, 43, 45, 38, 41, 39, 42, 45, 37, 41, 39, 46, 40, 41, 41, 37, 44, 45, 43, 44, 48, 45, 41, 47, 45, 44, 50, 40, 43, 46, 43, 42, 42, 40, 42, 41, 47, 37, 44, 38, 42, 38, 43, 42, 43, 39, 39, 47, 40, 47, 48]",0.4699948426914521,243.80758584624797,0.17949197375176318,0.6010270117127772,0.0,133513.851,4.111,21.605,25406.083,5489,5489,5489,587,74.66243093922651,7.218232044198895,1.8929241,2.9441745,0.84167355
