,,,time,reward,length,instance,episode,checkpoint
1,3x3_7_inst,4,0.564446210861206,0.9333333333333333,9,3x3_7_inst,1,3x3_7_inst/1
1,3x3_7_inst,5,0.31347203254699707,0.9333333333333333,9,3x3_7_inst,1,3x3_7_inst/1
1,3x3_7_inst,6,0.5178244113922119,0.9333333333333333,9,3x3_7_inst,1,3x3_7_inst/1
1,3x3_7_inst,7,0.30355262756347656,0.9333333333333333,9,3x3_7_inst,1,3x3_7_inst/1
1,3x3_7_inst,8,0.5098879337310791,0.9333333333333333,9,3x3_7_inst,1,3x3_7_inst/1
1,3x3_7_inst,9,0.3223996162414551,1.0,9,3x3_7_inst,1,3x3_7_inst/1
1,3x3_7_inst,10,0.3204159736633301,1.0,9,3x3_7_inst,1,3x3_7_inst/1
1,3x3_8_inst,1,0.2688310146331787,0.9032258064516129,9,3x3_8_inst,1,3x3_8_inst/1
1,3x3_8_inst,2,0.5302226543426514,0.9032258064516129,9,3x3_8_inst,1,3x3_8_inst/1
1,3x3_8_inst,3,0.24105548858642578,0.9032258064516129,9,3x3_8_inst,1,3x3_8_inst/1
1,3x3_8_inst,4,0.3109915256500244,0.9032258064516129,9,3x3_8_inst,1,3x3_8_inst/1
1,3x3_8_inst,5,0.2990891933441162,0.9032258064516129,9,3x3_8_inst,1,3x3_8_inst/1
1,3x3_8_inst,6,0.2638716697692871,0.9032258064516129,9,3x3_8_inst,1,3x3_8_inst/1
1,3x3_8_inst,7,0.45235109329223633,0.9032258064516129,9,3x3_8_inst,1,3x3_8_inst/1
1,3x3_8_inst,8,0.20534420013427734,0.9032258064516129,9,3x3_8_inst,1,3x3_8_inst/1
1,3x3_8_inst,9,0.2767672538757324,0.9032258064516129,9,3x3_8_inst,1,3x3_8_inst/1
1,3x3_8_inst,10,0.2772643566131592,0.9032258064516129,9,3x3_8_inst,1,3x3_8_inst/1
1,3x3_9_inst,1,0.4126710891723633,1.0,10,3x3_9_inst,1,3x3_9_inst/1
1,3x3_9_inst,2,0.41217541694641113,1.0,10,3x3_9_inst,1,3x3_9_inst/1
1,3x3_9_inst,3,0.3129749298095703,1.0,10,3x3_9_inst,1,3x3_9_inst/1
1,3x3_9_inst,4,0.3600947856903076,1.0,10,3x3_9_inst,1,3x3_9_inst/1
1,3x3_9_inst,5,0.22915863990783691,1.0,10,3x3_9_inst,1,3x3_9_inst/1
1,3x3_9_inst,6,0.49550294876098633,1.0,10,3x3_9_inst,1,3x3_9_inst/1
1,3x3_9_inst,7,0.2802398204803467,1.0,10,3x3_9_inst,1,3x3_9_inst/1
1,3x3_9_inst,8,0.21824073791503906,1.0,10,3x3_9_inst,1,3x3_9_inst/1
1,3x3_9_inst,9,0.5589911937713623,1.0,10,3x3_9_inst,1,3x3_9_inst/1
1,3x3_9_inst,10,0.24750423431396484,1.0,10,3x3_9_inst,1,3x3_9_inst/1
1,3x3_10_inst,1,0.1864948272705078,1.0,9,3x3_10_inst,1,3x3_10_inst/1
1,3x3_10_inst,2,0.2569284439086914,1.0,9,3x3_10_inst,1,3x3_10_inst/1
1,3x3_10_inst,3,0.2678396701812744,1.0,9,3x3_10_inst,1,3x3_10_inst/1
1,3x3_10_inst,4,0.23064041137695312,1.0,9,3x3_10_inst,1,3x3_10_inst/1
1,3x3_10_inst,5,0.2018721103668213,1.0,9,3x3_10_inst,1,3x3_10_inst/1
1,3x3_10_inst,6,0.28271961212158203,1.0,9,3x3_10_inst,1,3x3_10_inst/1
1,3x3_10_inst,7,0.2157595157623291,1.0,9,3x3_10_inst,1,3x3_10_inst/1
1,3x3_10_inst,8,0.21724748611450195,1.0,9,3x3_10_inst,1,3x3_10_inst/1
1,3x3_10_inst,9,0.24056029319763184,1.0,9,3x3_10_inst,1,3x3_10_inst/1
1,3x3_10_inst,10,0.23064160346984863,1.0,9,3x3_10_inst,1,3x3_10_inst/1
1,3x3_11_inst,1,0.25444746017456055,0.8823529411764706,9,3x3_11_inst,1,3x3_11_inst/1
1,3x3_11_inst,2,0.4017598628997803,1.0,9,3x3_11_inst,1,3x3_11_inst/1
1,3x3_11_inst,3,0.35860776901245117,1.0,9,3x3_11_inst,1,3x3_11_inst/1
1,3x3_11_inst,4,0.30454373359680176,1.0,9,3x3_11_inst,1,3x3_11_inst/1
1,3x3_11_inst,5,0.30851078033447266,1.0,9,3x3_11_inst,1,3x3_11_inst/1
1,3x3_11_inst,6,0.2098073959350586,1.0,9,3x3_11_inst,1,3x3_11_inst/1
1,3x3_11_inst,7,0.28867173194885254,1.0,9,3x3_11_inst,1,3x3_11_inst/1
1,3x3_11_inst,8,0.2980959415435791,1.0,9,3x3_11_inst,1,3x3_11_inst/1
1,3x3_11_inst,9,0.23063993453979492,1.0,9,3x3_11_inst,1,3x3_11_inst/1
1,3x3_11_inst,10,0.29363131523132324,1.0,9,3x3_11_inst,1,3x3_11_inst/1
1,3x3_12_inst,1,0.19691085815429688,1.0,9,3x3_12_inst,1,3x3_12_inst/1
1,3x3_12_inst,2,0.26734328269958496,1.0,9,3x3_12_inst,1,3x3_12_inst/1
1,3x3_12_inst,3,0.285200834274292,1.0,9,3x3_12_inst,1,3x3_12_inst/1
1,3x3_12_inst,4,0.20534300804138184,1.0,9,3x3_12_inst,1,3x3_12_inst/1
1,3x3_12_inst,5,0.26833534240722656,1.0,9,3x3_12_inst,1,3x3_12_inst/1
1,3x3_12_inst,6,0.32239866256713867,1.0,9,3x3_12_inst,1,3x3_12_inst/1
1,3x3_12_inst,7,0.23907470703125,1.0,9,3x3_12_inst,1,3x3_12_inst/1
1,3x3_12_inst,8,0.2608969211578369,1.0,9,3x3_12_inst,1,3x3_12_inst/1
1,3x3_12_inst,9,0.32091212272644043,1.0,9,3x3_12_inst,1,3x3_12_inst/1
1,3x3_12_inst,10,0.21724772453308105,1.0,9,3x3_12_inst,1,3x3_12_inst/1
1,3x3_13_inst,1,0.304046630859375,1.0,9,3x3_13_inst,1,3x3_13_inst/1
1,3x3_13_inst,2,0.3209116458892822,1.0,9,3x3_13_inst,1,3x3_13_inst/1
1,3x3_13_inst,3,0.2470076084136963,1.0,9,3x3_13_inst,1,3x3_13_inst/1
1,3x3_13_inst,4,0.49847865104675293,1.0,9,3x3_13_inst,1,3x3_13_inst/1
1,3x3_13_inst,5,0.2698245048522949,1.0,9,3x3_13_inst,1,3x3_13_inst/1
1,3x3_13_inst,6,0.42507171630859375,1.0,9,3x3_13_inst,1,3x3_13_inst/1
1,3x3_13_inst,7,0.3090090751647949,1.0,9,3x3_13_inst,1,3x3_13_inst/1
1,3x3_13_inst,8,0.31793689727783203,1.0,9,3x3_13_inst,1,3x3_13_inst/1
1,3x3_13_inst,9,0.39084887504577637,1.0,9,3x3_13_inst,1,3x3_13_inst/1
1,3x3_13_inst,10,0.25246214866638184,1.0,9,3x3_13_inst,1,3x3_13_inst/1
1,3x3_14_inst,1,0.22121644020080566,1.0,9,3x3_14_inst,1,3x3_14_inst/1
1,3x3_14_inst,2,0.3422396183013916,1.0,9,3x3_14_inst,1,3x3_14_inst/1
1,3x3_14_inst,3,0.20732617378234863,1.0,9,3x3_14_inst,1,3x3_14_inst/1
1,3x3_14_inst,4,0.18004941940307617,1.0,9,3x3_14_inst,1,3x3_14_inst/1
1,3x3_14_inst,5,0.3992791175842285,1.0,9,3x3_14_inst,1,3x3_14_inst/1
1,3x3_14_inst,6,0.24750471115112305,1.0,9,3x3_14_inst,1,3x3_14_inst/1
1,3x3_14_inst,7,0.19046330451965332,1.0,9,3x3_14_inst,1,3x3_14_inst/1
1,3x3_14_inst,8,0.27527952194213867,1.0,9,3x3_14_inst,1,3x3_14_inst/1
1,3x3_14_inst,9,0.29164862632751465,1.0,9,3x3_14_inst,1,3x3_14_inst/1
1,3x3_14_inst,10,0.32289624214172363,1.0,9,3x3_14_inst,1,3x3_14_inst/1
1,3x3_15_inst,1,0.3561275005340576,1.0,10,3x3_15_inst,1,3x3_15_inst/1
1,3x3_15_inst,2,0.3253753185272217,1.0,10,3x3_15_inst,1,3x3_15_inst/1
1,3x3_15_inst,3,0.269822359085083,1.0,10,3x3_15_inst,1,3x3_15_inst/1
1,3x3_15_inst,4,0.3189253807067871,1.0,10,3x3_15_inst,1,3x3_15_inst/1
1,3x3_15_inst,5,0.35762977600097656,1.0,10,3x3_15_inst,1,3x3_15_inst/1
1,3x3_15_inst,6,0.26139211654663086,1.0,10,3x3_15_inst,1,3x3_15_inst/1
1,3x3_15_inst,7,0.27628636360168457,1.0,10,3x3_15_inst,1,3x3_15_inst/1
1,3x3_15_inst,8,0.2961122989654541,1.0,10,3x3_15_inst,1,3x3_15_inst/1
1,3x3_15_inst,9,0.2688314914703369,1.0,10,3x3_15_inst,1,3x3_15_inst/1
1,3x3_15_inst,10,0.32041478157043457,1.0,10,3x3_15_inst,1,3x3_15_inst/1
1,3x3_16_inst,1,0.20038342475891113,1.0,9,3x3_16_inst,1,3x3_16_inst/1
1,3x3_16_inst,2,0.2628805637359619,1.0,9,3x3_16_inst,1,3x3_16_inst/1
1,3x3_16_inst,3,0.28371214866638184,1.0,9,3x3_16_inst,1,3x3_16_inst/1
1,3x3_16_inst,4,0.21724867820739746,1.0,9,3x3_16_inst,1,3x3_16_inst/1
1,3x3_16_inst,5,0.26536011695861816,1.0,9,3x3_16_inst,1,3x3_16_inst/1
1,3x3_16_inst,6,0.24006342887878418,1.0,9,3x3_16_inst,1,3x3_16_inst/1
1,3x3_16_inst,7,0.2990880012512207,1.0,9,3x3_16_inst,1,3x3_16_inst/1
1,3x3_16_inst,8,0.4860799312591553,1.0,9,3x3_16_inst,1,3x3_16_inst/1
1,3x3_16_inst,9,0.20137572288513184,1.0,9,3x3_16_inst,1,3x3_16_inst/1
1,3x3_16_inst,10,0.35364747047424316,1.0,9,3x3_16_inst,1,3x3_16_inst/1
1,3x3_17_inst,1,0.4305284023284912,0.8888888888888888,9,3x3_17_inst,1,3x3_17_inst/1
1,3x3_17_inst,2,0.4835984706878662,1.0,10,3x3_17_inst,1,3x3_17_inst/1
1,3x3_17_inst,3,0.32686424255371094,1.0,10,3x3_17_inst,1,3x3_17_inst/1
1,3x3_17_inst,4,0.374478816986084,1.0,10,3x3_17_inst,1,3x3_17_inst/1
1,3x3_17_inst,5,0.2688322067260742,1.0,10,3x3_17_inst,1,3x3_17_inst/1
1,3x3_17_inst,6,0.7256479263305664,1.0,10,3x3_17_inst,1,3x3_17_inst/1
1,3x3_17_inst,7,0.24303984642028809,1.0,10,3x3_17_inst,1,3x3_17_inst/1
1,3x3_17_inst,8,0.6963827610015869,1.0,10,3x3_17_inst,1,3x3_17_inst/1
1,3x3_17_inst,9,0.23064017295837402,1.0,10,3x3_17_inst,1,3x3_17_inst/1
1,3x3_17_inst,10,0.33579158782958984,1.0,10,3x3_17_inst,1,3x3_17_inst/1
1,3x3_18_inst,1,0.2519669532775879,1.0,10,3x3_18_inst,1,3x3_18_inst/1
1,3x3_18_inst,2,0.5991671085357666,1.0,10,3x3_18_inst,1,3x3_18_inst/1
1,3x3_18_inst,3,0.2509748935699463,1.0,10,3x3_18_inst,1,3x3_18_inst/1
1,3x3_18_inst,4,0.4518563747406006,1.0,10,3x3_18_inst,1,3x3_18_inst/1
1,3x3_18_inst,5,0.23758292198181152,1.0,10,3x3_18_inst,1,3x3_18_inst/1
1,3x3_18_inst,6,0.2861909866333008,1.0,10,3x3_18_inst,1,3x3_18_inst/1
1,3x3_18_inst,7,0.27031850814819336,1.0,10,3x3_18_inst,1,3x3_18_inst/1
1,3x3_18_inst,8,0.26833605766296387,1.0,10,3x3_18_inst,1,3x3_18_inst/1
1,3x3_18_inst,9,0.4384617805480957,1.0,10,3x3_18_inst,1,3x3_18_inst/1
1,3x3_18_inst,10,0.2971031665802002,1.0,10,3x3_18_inst,1,3x3_18_inst/1
1,3x3_19_inst,1,0.320911169052124,1.0,9,3x3_19_inst,1,3x3_19_inst/1
1,3x3_19_inst,2,0.5818076133728027,1.0,9,3x3_19_inst,1,3x3_19_inst/1
1,3x3_19_inst,3,0.24452567100524902,1.0,9,3x3_19_inst,1,3x3_19_inst/1
1,3x3_19_inst,4,0.272799015045166,1.0,9,3x3_19_inst,1,3x3_19_inst/1
1,3x3_19_inst,5,0.2901594638824463,1.0,9,3x3_19_inst,1,3x3_19_inst/1
1,3x3_19_inst,6,0.2227025032043457,1.0,9,3x3_19_inst,1,3x3_19_inst/1
1,3x3_19_inst,7,0.5932178497314453,1.0,9,3x3_19_inst,1,3x3_19_inst/1
1,3x3_19_inst,8,0.24849486351013184,1.0,9,3x3_19_inst,1,3x3_19_inst/1
1,3x3_19_inst,9,0.31049561500549316,1.0,9,3x3_19_inst,1,3x3_19_inst/1
1,3x3_19_inst,10,0.2767672538757324,1.0,9,3x3_19_inst,1,3x3_19_inst/1
