episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/value_loss
92.91736930860034,50.41876046901172,76.725992243398,65.5,4,4,262,262,262,False,4,1,5734a_00000,50c4a852dd324ab09cafad1e2a5d8dd6,2022-10-11_06-38-04,1665463084,25.49712371826172,25.49712371826172,8404,ncm1026.hpc.itc.rwth-aachen.de,134.61.214.1,25.49712371826172,262,1,18.359354734420776,"[83.33333333333333, 50.41876046901172, 80.23450586264657, 92.91736930860034]","[68, 72, 63, 59]",0.34954919978452625,242.85713979434124,0.1325434951693358,0.7234113556786806,0.0,25179.672,10.405,322.43,812.579,2.581,262,262,262,262,84.81428571428573,23.620000000000005,2.7687674,4.602425,0.93510973
93.76053962900505,44.221105527638194,71.46267182679219,70.125,4,4,561,299,561,False,8,2,5734a_00000,50c4a852dd324ab09cafad1e2a5d8dd6,2022-10-11_06-38-34,1665463114,30.10436725616455,55.60149097442627,8404,ncm1026.hpc.itc.rwth-aachen.de,134.61.214.1,55.60149097442627,561,2,18.359354734420776,"[83.33333333333333, 50.41876046901172, 80.23450586264657, 92.91736930860034, 79.57957957957959, 47.23618090452261, 93.76053962900505, 44.221105527638194]","[68, 72, 63, 59, 78, 80, 60, 81]",0.3326661572364693,255.23118619386418,0.12963859229453562,0.6995648151172709,0.0,27858.168,10.069,167.661,1673.023,2.39,561,561,561,299,85.3952380952381,23.776190476190475,2.8141341,4.5992575,1.0290108
93.76053962900505,44.221105527638194,71.54250852860041,68.5,4,4,822,261,822,False,12,3,5734a_00000,50c4a852dd324ab09cafad1e2a5d8dd6,2022-10-11_06-38-58,1665463138,23.856101989746094,79.45759296417236,8404,ncm1026.hpc.itc.rwth-aachen.de,134.61.214.1,79.45759296417236,822,3,18.359354734420776,"[83.33333333333333, 50.41876046901172, 80.23450586264657, 92.91736930860034, 79.57957957957959, 47.23618090452261, 93.76053962900505, 44.221105527638194, 79.22948073701842, 83.5114503816794, 63.559322033898304, 60.50847457627118]","[68, 72, 63, 59, 78, 80, 60, 81, 65, 59, 69, 68]",0.3295240152795348,264.43324295853836,0.1280523254365788,0.686374027314557,0.0,26561.307,10.316,115.081,2380.932,2.314,822,822,822,261,86.52812499999999,23.896875,2.8101501,4.5953426,1.0249578
93.76053962900505,44.221105527638194,71.7494594985464,66.9375,4,4,1071,249,1071,False,16,4,5734a_00000,50c4a852dd324ab09cafad1e2a5d8dd6,2022-10-11_06-39-23,1665463163,24.952334880828857,104.40992784500122,8404,ncm1026.hpc.itc.rwth-aachen.de,134.61.214.1,104.40992784500122,1071,4,18.359354734420776,"[83.33333333333333, 50.41876046901172, 80.23450586264657, 92.91736930860034, 79.57957957957959, 47.23618090452261, 93.76053962900505, 44.221105527638194, 79.22948073701842, 83.5114503816794, 63.559322033898304, 60.50847457627118, 66.10687022900763, 88.73873873873873, 84.38438438438439, 50.25125628140704]","[68, 72, 63, 59, 78, 80, 60, 81, 65, 59, 69, 68, 65, 52, 60, 72]",0.3261451091128569,267.5164297811202,0.1269319822732637,0.6779661002379826,0.0,26187.544,10.224,89.381,2995.612,2.369,1071,1071,1071,249,84.88857142857144,23.97714285714286,2.8060124,4.5821233,1.0299014
93.76053962900505,44.221105527638194,72.00764883369871,67.3,4,4,1346,275,1346,False,20,5,5734a_00000,50c4a852dd324ab09cafad1e2a5d8dd6,2022-10-11_06-39-49,1665463189,26.385286331176758,130.79521417617798,8404,ncm1026.hpc.itc.rwth-aachen.de,134.61.214.1,130.79521417617798,1346,5,18.359354734420776,"[83.33333333333333, 50.41876046901172, 80.23450586264657, 92.91736930860034, 79.57957957957959, 47.23618090452261, 93.76053962900505, 44.221105527638194, 79.22948073701842, 83.5114503816794, 63.559322033898304, 60.50847457627118, 66.10687022900763, 88.73873873873873, 84.38438438438439, 50.25125628140704, 71.7557251908397, 85.83473861720067, 71.85929648241206, 62.71186440677966]","[68, 72, 63, 59, 78, 80, 60, 81, 65, 59, 69, 68, 65, 52, 60, 72, 73, 60, 64, 78]",0.32293697975190366,269.9443091070907,0.12608248047441237,0.6714239632726221,0.0,26249.616,10.255,73.757,3649.829,2.345,1346,1346,1346,275,85.97500000000001,24.0,2.8435383,4.583836,1.1032404
93.76053962900505,44.221105527638194,71.89288371023174,65.79166666666667,4,4,1579,233,1579,False,24,6,5734a_00000,50c4a852dd324ab09cafad1e2a5d8dd6,2022-10-11_06-40-09,1665463209,19.169272899627686,149.96448707580566,8404,ncm1026.hpc.itc.rwth-aachen.de,134.61.214.1,149.96448707580566,1579,6,18.359354734420776,"[83.33333333333333, 50.41876046901172, 80.23450586264657, 92.91736930860034, 79.57957957957959, 47.23618090452261, 93.76053962900505, 44.221105527638194, 79.22948073701842, 83.5114503816794, 63.559322033898304, 60.50847457627118, 66.10687022900763, 88.73873873873873, 84.38438438438439, 50.25125628140704, 71.7557251908397, 85.83473861720067, 71.85929648241206, 62.71186440677966, 81.22137404580153, 69.83050847457628, 84.73282442748092, 49.49152542372882]","[68, 72, 63, 59, 78, 80, 60, 81, 65, 59, 69, 68, 65, 52, 60, 72, 73, 60, 64, 78, 56, 60, 59, 58]",0.32022916174157773,271.06932448434446,0.12548256914771985,0.6667223336333077,0.0,25086.885,10.49,63.071,4172.535,3.657,1579,1579,1579,233,86.07037037037038,24.0,2.7957473,4.5763364,1.0151583
95.4468802698145,38.813559322033896,72.30179261894648,64.82142857142857,4,4,1815,236,1815,False,28,7,5734a_00000,50c4a852dd324ab09cafad1e2a5d8dd6,2022-10-11_06-40-30,1665463230,21.526163816452026,171.4906508922577,8404,ncm1026.hpc.itc.rwth-aachen.de,134.61.214.1,171.4906508922577,1815,7,18.359354734420776,"[83.33333333333333, 50.41876046901172, 80.23450586264657, 92.91736930860034, 79.57957957957959, 47.23618090452261, 93.76053962900505, 44.221105527638194, 79.22948073701842, 83.5114503816794, 63.559322033898304, 60.50847457627118, 66.10687022900763, 88.73873873873873, 84.38438438438439, 50.25125628140704, 71.7557251908397, 85.83473861720067, 71.85929648241206, 62.71186440677966, 81.22137404580153, 69.83050847457628, 84.73282442748092, 49.49152542372882, 38.813559322033896, 80.78078078078079, 95.4468802698145, 83.97976391231029]","[68, 72, 63, 59, 78, 80, 60, 81, 65, 59, 69, 68, 65, 52, 60, 72, 73, 60, 64, 78, 56, 60, 59, 58, 64, 54, 62, 56]",0.31841916983323015,271.3009409587954,0.12507252137956065,0.6631815747443791,0.0,24595.091,10.542,55.861,4641.635,3.528,1815,1815,1815,236,85.15517241379311,24.0,2.7604394,4.573279,0.94760007
95.4468802698145,38.813559322033896,73.5380274405978,64.34375,4,4,2059,244,2059,False,32,8,5734a_00000,50c4a852dd324ab09cafad1e2a5d8dd6,2022-10-11_06-40-53,1665463253,22.82386326789856,194.31451416015625,8404,ncm1026.hpc.itc.rwth-aachen.de,134.61.214.1,194.31451416015625,2059,8,18.359354734420776,"[83.33333333333333, 50.41876046901172, 80.23450586264657, 92.91736930860034, 79.57957957957959, 47.23618090452261, 93.76053962900505, 44.221105527638194, 79.22948073701842, 83.5114503816794, 63.559322033898304, 60.50847457627118, 66.10687022900763, 88.73873873873873, 84.38438438438439, 50.25125628140704, 71.7557251908397, 85.83473861720067, 71.85929648241206, 62.71186440677966, 81.22137404580153, 69.83050847457628, 84.73282442748092, 49.49152542372882, 38.813559322033896, 80.78078078078079, 95.4468802698145, 83.97976391231029, 91.90556492411467, 52.88135593220339, 93.25463743676222, 90.72512647554807]","[68, 72, 63, 59, 78, 80, 60, 81, 65, 59, 69, 68, 65, 52, 60, 72, 73, 60, 64, 78, 56, 60, 59, 58, 64, 54, 62, 56, 59, 66, 64, 55]",0.3168495952076128,271.2437468218932,0.12471527178791406,0.6602558445243978,0.0,24387.925,10.553,50.184,5128.635,3.367,2059,2059,2059,244,85.65806451612902,24.0,2.7614346,4.570554,0.95231557
95.4468802698145,38.813559322033896,73.74466751182608,64.55555555555556,4,4,2324,265,2324,False,36,9,5734a_00000,50c4a852dd324ab09cafad1e2a5d8dd6,2022-10-11_06-41-18,1665463278,24.285489082336426,218.60000324249268,8404,ncm1026.hpc.itc.rwth-aachen.de,134.61.214.1,218.60000324249268,2324,9,18.359354734420776,"[83.33333333333333, 50.41876046901172, 80.23450586264657, 92.91736930860034, 79.57957957957959, 47.23618090452261, 93.76053962900505, 44.221105527638194, 79.22948073701842, 83.5114503816794, 63.559322033898304, 60.50847457627118, 66.10687022900763, 88.73873873873873, 84.38438438438439, 50.25125628140704, 71.7557251908397, 85.83473861720067, 71.85929648241206, 62.71186440677966, 81.22137404580153, 69.83050847457628, 84.73282442748092, 49.49152542372882, 38.813559322033896, 80.78078078078079, 95.4468802698145, 83.97976391231029, 91.90556492411467, 52.88135593220339, 93.25463743676222, 90.72512647554807, 95.4468802698145, 51.59128978224456, 82.03389830508475, 72.51908396946564]","[68, 72, 63, 59, 78, 80, 60, 81, 65, 59, 69, 68, 65, 52, 60, 72, 73, 60, 64, 78, 56, 60, 59, 58, 64, 54, 62, 56, 59, 66, 64, 55, 61, 71, 62, 71]",0.315394892869443,271.71523332662724,0.12445447116561215,0.6578602693305364,0.0,24389.673,10.587,45.79,5639.322,3.242,2324,2324,2324,265,87.38787878787879,24.139393939393944,2.7932808,4.5635085,1.0230532
95.4468802698145,38.813559322033896,71.84687793181006,65.3,4,4,2612,288,2612,False,40,10,5734a_00000,50c4a852dd324ab09cafad1e2a5d8dd6,2022-10-11_06-41-46,1665463306,28.545350074768066,247.14535331726074,8404,ncm1026.hpc.itc.rwth-aachen.de,134.61.214.1,247.14535331726074,2612,10,18.359354734420776,"[83.33333333333333, 50.41876046901172, 80.23450586264657, 92.91736930860034, 79.57957957957959, 47.23618090452261, 93.76053962900505, 44.221105527638194, 79.22948073701842, 83.5114503816794, 63.559322033898304, 60.50847457627118, 66.10687022900763, 88.73873873873873, 84.38438438438439, 50.25125628140704, 71.7557251908397, 85.83473861720067, 71.85929648241206, 62.71186440677966, 81.22137404580153, 69.83050847457628, 84.73282442748092, 49.49152542372882, 38.813559322033896, 80.78078078078079, 95.4468802698145, 83.97976391231029, 91.90556492411467, 52.88135593220339, 93.25463743676222, 90.72512647554807, 95.4468802698145, 51.59128978224456, 82.03389830508475, 72.51908396946564, 54.57627118644068, 48.40871021775544, 57.28813559322034, 58.79396984924623]","[68, 72, 63, 59, 78, 80, 60, 81, 65, 59, 69, 68, 65, 52, 60, 72, 73, 60, 64, 78, 56, 60, 59, 58, 64, 54, 62, 56, 59, 66, 64, 55, 61, 71, 62, 71, 72, 64, 81, 71]",0.3140173385855278,272.9210883468146,0.12430141022895831,0.6557521619995059,0.0,24817.693,10.525,42.393,6161.434,3.159,2612,2612,2612,288,87.64102564102564,24.200000000000006,2.851254,4.562138,1.1403697
