episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/value_loss
98.8195615514334,36.610169491525426,78.94149947957557,60.916666666666664,12,4,731,731,731,False,12,1,50160_00000,8e7c9d7e028e43b29b1aef30f6c66f86,2022-10-17_18-48-25,1666025305,59.365657806396484,59.365657806396484,171781,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,59.365657806396484,731,1,17.14137840270996,"[76.87687687687688, 96.29005059021922, 84.65430016863407, 67.48091603053436, 95.4468802698145, 98.8195615514334, 36.610169491525426, 75.82582582582583, 72.82442748091603, 96.12141652613828, 76.57657657657657, 69.77099236641222]","[70, 58, 66, 53, 60, 54, 60, 62, 56, 65, 60, 67]",0.3172884091006275,283.0909958191948,0.12383532056615305,0.6365291714609537,0.0,59069.083,12.375,303.638,2407.474,2.274,731,731,731,731,88.6358024691358,33.06049382716049,2.8073697,4.601938,1.0128015
98.8195615514334,36.610169491525426,79.07236036645348,61.75,8,4,1235,504,1235,False,20,2,50160_00000,8e7c9d7e028e43b29b1aef30f6c66f86,2022-10-17_18-49-06,1666025346,40.1706223487854,99.53628015518188,171781,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,99.53628015518188,1235,2,17.14137840270996,"[76.87687687687688, 96.29005059021922, 84.65430016863407, 67.48091603053436, 95.4468802698145, 98.8195615514334, 36.610169491525426, 75.82582582582583, 72.82442748091603, 96.12141652613828, 76.57657657657657, 69.77099236641222, 62.814070351758794, 98.8195615514334, 86.63663663663664, 58.29145728643216, 96.29005059021922, 83.33333333333333, 64.321608040201, 83.6424957841484]","[70, 58, 66, 53, 60, 54, 60, 62, 56, 65, 60, 67, 60, 61, 64, 67, 58, 62, 67, 65]",0.3124676691559738,282.9359232492834,0.12405456702589601,0.6301970073788375,0.0,49818.773,12.395,160.776,3840.755,2.422,1235,1235,1235,504,89.16296296296298,33.13333333333334,2.7931225,4.5995326,0.9867123
100.0,36.610169491525426,77.21066504778338,62.34375,12,4,1995,760,1995,False,32,3,50160_00000,8e7c9d7e028e43b29b1aef30f6c66f86,2022-10-17_18-50-05,1666025405,58.98552370071411,158.521803855896,171781,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,158.521803855896,1995,3,17.14137840270996,"[76.87687687687688, 96.29005059021922, 84.65430016863407, 67.48091603053436, 95.4468802698145, 98.8195615514334, 36.610169491525426, 75.82582582582583, 72.82442748091603, 96.12141652613828, 76.57657657657657, 69.77099236641222, 62.814070351758794, 98.8195615514334, 86.63663663663664, 58.29145728643216, 96.29005059021922, 83.33333333333333, 64.321608040201, 83.6424957841484, 86.6779089376054, 59.45945945945946, 61.111111111111114, 66.1641541038526, 83.13659359190557, 62.20338983050848, 67.11711711711712, 68.76876876876877, 62.311557788944725, 84.65430016863407, 100.0, 87.68971332209107]","[70, 58, 66, 53, 60, 54, 60, 62, 56, 65, 60, 67, 60, 61, 64, 67, 58, 62, 67, 65, 65, 67, 72, 57, 62, 67, 60, 65, 69, 63, 56, 57]",0.30597578535728853,282.80612026067513,0.12337273583554095,0.6231819309617044,0.0,52908.582,12.569,114.697,5797.898,2.301,1995,1995,1995,760,89.29750000000001,33.191250000000004,2.804488,4.5992103,1.0097657
100.0,36.610169491525426,78.03548441797068,62.95,8,4,2518,523,2518,False,40,4,50160_00000,8e7c9d7e028e43b29b1aef30f6c66f86,2022-10-17_18-50-48,1666025448,43.06389546394348,201.58569931983948,171781,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,201.58569931983948,2518,4,17.14137840270996,"[76.87687687687688, 96.29005059021922, 84.65430016863407, 67.48091603053436, 95.4468802698145, 98.8195615514334, 36.610169491525426, 75.82582582582583, 72.82442748091603, 96.12141652613828, 76.57657657657657, 69.77099236641222, 62.814070351758794, 98.8195615514334, 86.63663663663664, 58.29145728643216, 96.29005059021922, 83.33333333333333, 64.321608040201, 83.6424957841484, 86.6779089376054, 59.45945945945946, 61.111111111111114, 66.1641541038526, 83.13659359190557, 62.20338983050848, 67.11711711711712, 68.76876876876877, 62.311557788944725, 84.65430016863407, 100.0, 87.68971332209107, 92.91736930860034, 67.16917922948073, 89.7133220910624, 90.50847457627118, 69.00763358778626, 84.83483483483484, 82.96795952782462, 73.5593220338983]","[70, 58, 66, 53, 60, 54, 60, 62, 56, 65, 60, 67, 60, 61, 64, 67, 58, 62, 67, 65, 65, 67, 72, 57, 62, 67, 60, 65, 69, 63, 56, 57, 64, 61, 65, 65, 80, 64, 66, 58]",0.30253466454883826,282.68338748536496,0.12289813336673801,0.619787186146561,0.0,50475.479,12.471,90.431,6961.106,2.291,2518,2518,2518,523,88.16724137931034,33.39827586206896,2.7929113,4.598727,0.98709553
100.0,36.610169491525426,75.8651707896261,63.333333333333336,8,4,3040,522,3040,False,48,5,50160_00000,8e7c9d7e028e43b29b1aef30f6c66f86,2022-10-17_18-51-30,1666025490,42.395853996276855,243.98155331611633,171781,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,243.98155331611633,3040,5,17.14137840270996,"[76.87687687687688, 96.29005059021922, 84.65430016863407, 67.48091603053436, 95.4468802698145, 98.8195615514334, 36.610169491525426, 75.82582582582583, 72.82442748091603, 96.12141652613828, 76.57657657657657, 69.77099236641222, 62.814070351758794, 98.8195615514334, 86.63663663663664, 58.29145728643216, 96.29005059021922, 83.33333333333333, 64.321608040201, 83.6424957841484, 86.6779089376054, 59.45945945945946, 61.111111111111114, 66.1641541038526, 83.13659359190557, 62.20338983050848, 67.11711711711712, 68.76876876876877, 62.311557788944725, 84.65430016863407, 100.0, 87.68971332209107, 92.91736930860034, 67.16917922948073, 89.7133220910624, 90.50847457627118, 69.00763358778626, 84.83483483483484, 82.96795952782462, 73.5593220338983, 83.41708542713567, 84.48566610455312, 61.6793893129771, 41.891891891891895, 66.49916247906198, 89.03878583473862, 39.83050847457627, 53.266331658291456]","[70, 58, 66, 53, 60, 54, 60, 62, 56, 65, 60, 67, 60, 61, 64, 67, 58, 62, 67, 65, 65, 67, 72, 57, 62, 67, 60, 65, 69, 63, 56, 57, 64, 61, 65, 65, 80, 64, 66, 58, 63, 68, 72, 70, 62, 62, 61, 64]",0.2996676727794913,282.6950935030213,0.12252875413509423,0.6169393304502117,0.0,48881.465,12.438,75.523,8050.488,2.313,3040,3040,3040,522,88.91551724137929,33.54655172413793,2.805626,4.598727,1.0125248
100.0,36.610169491525426,74.88879534021729,63.80357142857143,8,4,3573,533,3573,False,56,6,50160_00000,8e7c9d7e028e43b29b1aef30f6c66f86,2022-10-17_18-52-14,1666025534,43.690838098526,287.67239141464233,171781,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,287.67239141464233,3573,6,17.14137840270996,"[76.87687687687688, 96.29005059021922, 84.65430016863407, 67.48091603053436, 95.4468802698145, 98.8195615514334, 36.610169491525426, 75.82582582582583, 72.82442748091603, 96.12141652613828, 76.57657657657657, 69.77099236641222, 62.814070351758794, 98.8195615514334, 86.63663663663664, 58.29145728643216, 96.29005059021922, 83.33333333333333, 64.321608040201, 83.6424957841484, 86.6779089376054, 59.45945945945946, 61.111111111111114, 66.1641541038526, 83.13659359190557, 62.20338983050848, 67.11711711711712, 68.76876876876877, 62.311557788944725, 84.65430016863407, 100.0, 87.68971332209107, 92.91736930860034, 67.16917922948073, 89.7133220910624, 90.50847457627118, 69.00763358778626, 84.83483483483484, 82.96795952782462, 73.5593220338983, 83.41708542713567, 84.48566610455312, 61.6793893129771, 41.891891891891895, 66.49916247906198, 89.03878583473862, 39.83050847457627, 53.266331658291456, 65.32663316582915, 66.77966101694915, 63.98659966499162, 73.5593220338983, 97.97639123102867, 45.08474576271186, 71.1892797319933, 68.34170854271358]","[70, 58, 66, 53, 60, 54, 60, 62, 56, 65, 60, 67, 60, 61, 64, 67, 58, 62, 67, 65, 65, 67, 72, 57, 62, 67, 60, 65, 69, 63, 56, 57, 64, 61, 65, 65, 80, 64, 66, 58, 63, 68, 72, 70, 62, 62, 61, 64, 69, 62, 63, 76, 64, 63, 68, 68]",0.29706638625809745,282.87509919671345,0.12220431700328564,0.6144548206820077,0.0,48034.883,12.397,65.403,9105.039,2.274,3573,3573,3573,533,87.61016949152543,33.66949152542373,2.8155975,4.597416,1.033779
100.0,36.610169491525426,75.29620815369604,63.703125,8,4,4077,504,4077,False,64,7,50160_00000,8e7c9d7e028e43b29b1aef30f6c66f86,2022-10-17_18-52-55,1666025575,40.90622282028198,328.5786142349243,171781,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,328.5786142349243,4077,7,17.14137840270996,"[76.87687687687688, 96.29005059021922, 84.65430016863407, 67.48091603053436, 95.4468802698145, 98.8195615514334, 36.610169491525426, 75.82582582582583, 72.82442748091603, 96.12141652613828, 76.57657657657657, 69.77099236641222, 62.814070351758794, 98.8195615514334, 86.63663663663664, 58.29145728643216, 96.29005059021922, 83.33333333333333, 64.321608040201, 83.6424957841484, 86.6779089376054, 59.45945945945946, 61.111111111111114, 66.1641541038526, 83.13659359190557, 62.20338983050848, 67.11711711711712, 68.76876876876877, 62.311557788944725, 84.65430016863407, 100.0, 87.68971332209107, 92.91736930860034, 67.16917922948073, 89.7133220910624, 90.50847457627118, 69.00763358778626, 84.83483483483484, 82.96795952782462, 73.5593220338983, 83.41708542713567, 84.48566610455312, 61.6793893129771, 41.891891891891895, 66.49916247906198, 89.03878583473862, 39.83050847457627, 53.266331658291456, 65.32663316582915, 66.77966101694915, 63.98659966499162, 73.5593220338983, 97.97639123102867, 45.08474576271186, 71.1892797319933, 68.34170854271358, 85.32883642495784, 92.58010118043845, 82.63069139966274, 36.68341708542714, 79.54198473282443, 66.21621621621622, 91.06239460370995, 91.14114114114113]","[70, 58, 66, 53, 60, 54, 60, 62, 56, 65, 60, 67, 60, 61, 64, 67, 58, 62, 67, 65, 65, 67, 72, 57, 62, 67, 60, 65, 69, 63, 56, 57, 64, 61, 65, 65, 80, 64, 66, 58, 63, 68, 72, 70, 62, 62, 61, 64, 69, 62, 63, 76, 64, 63, 68, 68, 58, 60, 59, 76, 60, 68, 61, 62]",0.295032123405951,282.9260860651931,0.12194779492275835,0.6122990690183063,0.0,47031.156,12.384,58.391,9974.66,2.263,4077,4077,4077,504,85.84727272727275,33.79090909090909,2.7910833,4.5950456,0.98712134
100.0,31.355932203389827,73.56473627695557,63.708333333333336,8,4,4587,510,4587,False,72,8,50160_00000,8e7c9d7e028e43b29b1aef30f6c66f86,2022-10-17_18-53-38,1666025618,42.414944887161255,370.99355912208557,171781,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,370.99355912208557,4587,8,17.14137840270996,"[76.87687687687688, 96.29005059021922, 84.65430016863407, 67.48091603053436, 95.4468802698145, 98.8195615514334, 36.610169491525426, 75.82582582582583, 72.82442748091603, 96.12141652613828, 76.57657657657657, 69.77099236641222, 62.814070351758794, 98.8195615514334, 86.63663663663664, 58.29145728643216, 96.29005059021922, 83.33333333333333, 64.321608040201, 83.6424957841484, 86.6779089376054, 59.45945945945946, 61.111111111111114, 66.1641541038526, 83.13659359190557, 62.20338983050848, 67.11711711711712, 68.76876876876877, 62.311557788944725, 84.65430016863407, 100.0, 87.68971332209107, 92.91736930860034, 67.16917922948073, 89.7133220910624, 90.50847457627118, 69.00763358778626, 84.83483483483484, 82.96795952782462, 73.5593220338983, 83.41708542713567, 84.48566610455312, 61.6793893129771, 41.891891891891895, 66.49916247906198, 89.03878583473862, 39.83050847457627, 53.266331658291456, 65.32663316582915, 66.77966101694915, 63.98659966499162, 73.5593220338983, 97.97639123102867, 45.08474576271186, 71.1892797319933, 68.34170854271358, 85.32883642495784, 92.58010118043845, 82.63069139966274, 36.68341708542714, 79.54198473282443, 66.21621621621622, 91.06239460370995, 91.14114114114113, 64.321608040201, 66.27118644067797, 31.355932203389827, 65.31531531531532, 75.26717557251908, 49.74874371859296, 73.5593220338983, 51.86440677966102]","[70, 58, 66, 53, 60, 54, 60, 62, 56, 65, 60, 67, 60, 61, 64, 67, 58, 62, 67, 65, 65, 67, 72, 57, 62, 67, 60, 65, 69, 63, 56, 57, 64, 61, 65, 65, 80, 64, 66, 58, 63, 68, 72, 70, 62, 62, 61, 64, 69, 62, 63, 76, 64, 63, 68, 68, 58, 60, 59, 76, 60, 68, 61, 62, 75, 63, 60, 62, 64, 58, 58, 70]",0.29339131635923227,283.0637164960796,0.12168315501783707,0.610506564818054,0.0,46467.615,12.339,52.974,10823.739,2.242,4587,4587,4587,510,88.48771929824561,33.796491228070174,2.8142633,4.5955095,1.0330172
100.0,31.355932203389827,73.51720436247071,63.7,8,4,5096,509,5096,False,80,9,50160_00000,8e7c9d7e028e43b29b1aef30f6c66f86,2022-10-17_18-54-19,1666025659,40.59898138046265,411.5925405025482,171781,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,411.5925405025482,5096,9,17.14137840270996,"[76.87687687687688, 96.29005059021922, 84.65430016863407, 67.48091603053436, 95.4468802698145, 98.8195615514334, 36.610169491525426, 75.82582582582583, 72.82442748091603, 96.12141652613828, 76.57657657657657, 69.77099236641222, 62.814070351758794, 98.8195615514334, 86.63663663663664, 58.29145728643216, 96.29005059021922, 83.33333333333333, 64.321608040201, 83.6424957841484, 86.6779089376054, 59.45945945945946, 61.111111111111114, 66.1641541038526, 83.13659359190557, 62.20338983050848, 67.11711711711712, 68.76876876876877, 62.311557788944725, 84.65430016863407, 100.0, 87.68971332209107, 92.91736930860034, 67.16917922948073, 89.7133220910624, 90.50847457627118, 69.00763358778626, 84.83483483483484, 82.96795952782462, 73.5593220338983, 83.41708542713567, 84.48566610455312, 61.6793893129771, 41.891891891891895, 66.49916247906198, 89.03878583473862, 39.83050847457627, 53.266331658291456, 65.32663316582915, 66.77966101694915, 63.98659966499162, 73.5593220338983, 97.97639123102867, 45.08474576271186, 71.1892797319933, 68.34170854271358, 85.32883642495784, 92.58010118043845, 82.63069139966274, 36.68341708542714, 79.54198473282443, 66.21621621621622, 91.06239460370995, 91.14114114114113, 64.321608040201, 66.27118644067797, 31.355932203389827, 65.31531531531532, 75.26717557251908, 49.74874371859296, 73.5593220338983, 51.86440677966102, 83.48348348348348, 86.17200674536257, 46.56616415410385, 67.33668341708542, 71.52542372881356, 57.11892797319933, 89.54468802698145, 82.96795952782462]","[70, 58, 66, 53, 60, 54, 60, 62, 56, 65, 60, 67, 60, 61, 64, 67, 58, 62, 67, 65, 65, 67, 72, 57, 62, 67, 60, 65, 69, 63, 56, 57, 64, 61, 65, 65, 80, 64, 66, 58, 63, 68, 72, 70, 62, 62, 61, 64, 69, 62, 63, 76, 64, 63, 68, 68, 58, 60, 59, 76, 60, 68, 61, 62, 75, 63, 60, 62, 64, 58, 58, 70, 63, 57, 60, 61, 70, 63, 63, 72]",0.2921129883818263,283.14379194063775,0.12148193164185465,0.6090174268708981,0.0,45827.872,12.355,48.903,11578.404,2.24,5096,5096,5096,509,90.39999999999998,33.86363636363637,2.793546,4.5926,0.9944919
100.0,31.355932203389827,74.06252844416275,63.85227272727273,8,4,5619,523,5619,False,88,10,50160_00000,8e7c9d7e028e43b29b1aef30f6c66f86,2022-10-17_18-55-00,1666025700,41.85822582244873,453.45076632499695,171781,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,453.45076632499695,5619,10,17.14137840270996,"[76.87687687687688, 96.29005059021922, 84.65430016863407, 67.48091603053436, 95.4468802698145, 98.8195615514334, 36.610169491525426, 75.82582582582583, 72.82442748091603, 96.12141652613828, 76.57657657657657, 69.77099236641222, 62.814070351758794, 98.8195615514334, 86.63663663663664, 58.29145728643216, 96.29005059021922, 83.33333333333333, 64.321608040201, 83.6424957841484, 86.6779089376054, 59.45945945945946, 61.111111111111114, 66.1641541038526, 83.13659359190557, 62.20338983050848, 67.11711711711712, 68.76876876876877, 62.311557788944725, 84.65430016863407, 100.0, 87.68971332209107, 92.91736930860034, 67.16917922948073, 89.7133220910624, 90.50847457627118, 69.00763358778626, 84.83483483483484, 82.96795952782462, 73.5593220338983, 83.41708542713567, 84.48566610455312, 61.6793893129771, 41.891891891891895, 66.49916247906198, 89.03878583473862, 39.83050847457627, 53.266331658291456, 65.32663316582915, 66.77966101694915, 63.98659966499162, 73.5593220338983, 97.97639123102867, 45.08474576271186, 71.1892797319933, 68.34170854271358, 85.32883642495784, 92.58010118043845, 82.63069139966274, 36.68341708542714, 79.54198473282443, 66.21621621621622, 91.06239460370995, 91.14114114114113, 64.321608040201, 66.27118644067797, 31.355932203389827, 65.31531531531532, 75.26717557251908, 49.74874371859296, 73.5593220338983, 51.86440677966102, 83.48348348348348, 86.17200674536257, 46.56616415410385, 67.33668341708542, 71.52542372881356, 57.11892797319933, 89.54468802698145, 82.96795952782462, 89.3760539629005, 81.53153153153153, 66.25954198473283, 70.16949152542372, 95.61551433389545, 56.95142378559464, 84.65430016863407, 91.56829679595279]","[70, 58, 66, 53, 60, 54, 60, 62, 56, 65, 60, 67, 60, 61, 64, 67, 58, 62, 67, 65, 65, 67, 72, 57, 62, 67, 60, 65, 69, 63, 56, 57, 64, 61, 65, 65, 80, 64, 66, 58, 63, 68, 72, 70, 62, 62, 61, 64, 69, 62, 63, 76, 64, 63, 68, 68, 58, 60, 59, 76, 60, 68, 61, 62, 75, 63, 60, 62, 64, 58, 58, 70, 63, 57, 60, 61, 70, 63, 63, 72, 59, 66, 63, 71, 64, 68, 61, 71]",0.29097420801505497,283.27539527309284,0.12128459058534174,0.6079271867338573,0.0,45441.413,12.365,45.603,12321.586,2.23,5619,5619,5619,523,89.9140350877193,33.94385964912281,2.793911,4.5929937,0.9948282
