episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/value_loss
0.9384615384615385,0.5517241379310345,0.7592174471720723,42.916666666666664,12,0,515,515,515,False,12,1,default,fb5054e2d02f467ea66d10ef67434da2,2022-12-08_11-13-54,1670494434,225.0999779701233,225.0999779701233,109917,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,225.0999779701233,515,1,2.3281097412109375,"[0.9384615384615385, 0.7068965517241379, 0.8852459016393442, 0.8448275862068966, 0.8771929824561404, 0.576271186440678, 0.5517241379310345, 0.8813559322033898, 0.6964285714285714, 0.6885245901639344, 0.7857142857142857, 0.6779661016949152]","[37, 45, 41, 40, 45, 48, 46, 39, 47, 46, 39, 42]",0.3247653791146684,435.1099687953328,0.16333382259043613,0.5629418432250503,0.0,225073.443,2.288,26.387,19517.204,515,515,515,515,51.401973684210525,13.98815789473684,2.2306232,3.4091837,1.0520625
0.9384615384615385,0.4375,0.7368950386577433,42.6,13,0,1065,550,1065,False,25,2,default,fb5054e2d02f467ea66d10ef67434da2,2022-12-08_11-17-58,1670494678,244.221941947937,469.3219199180603,109917,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,469.3219199180603,1065,2,2.3281097412109375,"[0.9384615384615385, 0.7068965517241379, 0.8852459016393442, 0.8448275862068966, 0.8771929824561404, 0.576271186440678, 0.5517241379310345, 0.8813559322033898, 0.6964285714285714, 0.6885245901639344, 0.7857142857142857, 0.6779661016949152, 0.728813559322034, 0.8771929824561404, 0.6724137931034483, 0.4375, 0.875, 0.6721311475409837, 0.8541666666666666, 0.6060606060606061, 0.6071428571428572, 0.8793103448275862, 0.8771929824561404, 0.44897959183673475, 0.7758620689655172]","[37, 45, 41, 40, 45, 48, 46, 39, 47, 46, 39, 42, 46, 39, 38, 43, 42, 50, 41, 44, 50, 39, 40, 37, 41]",0.3332373099237833,437.2014779390021,0.16514284530959883,0.5639576141089117,0.0,234679.235,2.269,17.279,30817.066,1065,1065,1065,550,44.88318042813455,14.324159021406729,2.212769,3.408495,1.0170432
0.9672131147540983,0.2586206896551724,0.7207851221020475,42.432432432432435,12,0,1570,505,1570,False,37,3,default,fb5054e2d02f467ea66d10ef67434da2,2022-12-08_11-21-42,1670494902,223.85836935043335,693.1802892684937,109917,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,693.1802892684937,1570,3,2.3281097412109375,"[0.9384615384615385, 0.7068965517241379, 0.8852459016393442, 0.8448275862068966, 0.8771929824561404, 0.576271186440678, 0.5517241379310345, 0.8813559322033898, 0.6964285714285714, 0.6885245901639344, 0.7857142857142857, 0.6779661016949152, 0.728813559322034, 0.8771929824561404, 0.6724137931034483, 0.4375, 0.875, 0.6721311475409837, 0.8541666666666666, 0.6060606060606061, 0.6071428571428572, 0.8793103448275862, 0.8771929824561404, 0.44897959183673475, 0.7758620689655172, 0.7758620689655172, 0.8135593220338984, 0.4655172413793104, 0.8928571428571429, 0.7843137254901961, 0.30612244897959184, 0.6065573770491803, 0.9117647058823529, 0.9672131147540983, 0.7678571428571428, 0.2586206896551724, 0.6964285714285714]","[37, 45, 41, 40, 45, 48, 46, 39, 47, 46, 39, 42, 46, 39, 38, 43, 42, 50, 41, 44, 50, 39, 40, 37, 41, 44, 41, 48, 43, 40, 38, 41, 42, 37, 43, 45, 43]",0.34685469669832675,438.1289473335722,0.16495975819789196,0.5664751488221484,0.0,231082.206,2.265,16.401,31909.14,1570,1570,1570,505,47.186378737541524,13.989368770764116,2.2035613,3.4042885,1.0028342
0.9672131147540983,0.2586206896551724,0.7285974396365081,42.55102040816327,12,0,2085,515,2085,False,49,4,default,fb5054e2d02f467ea66d10ef67434da2,2022-12-08_11-26-36,1670495196,293.52698159217834,986.707270860672,109917,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,986.707270860672,2085,4,2.3281097412109375,"[0.9384615384615385, 0.7068965517241379, 0.8852459016393442, 0.8448275862068966, 0.8771929824561404, 0.576271186440678, 0.5517241379310345, 0.8813559322033898, 0.6964285714285714, 0.6885245901639344, 0.7857142857142857, 0.6779661016949152, 0.728813559322034, 0.8771929824561404, 0.6724137931034483, 0.4375, 0.875, 0.6721311475409837, 0.8541666666666666, 0.6060606060606061, 0.6071428571428572, 0.8793103448275862, 0.8771929824561404, 0.44897959183673475, 0.7758620689655172, 0.7758620689655172, 0.8135593220338984, 0.4655172413793104, 0.8928571428571429, 0.7843137254901961, 0.30612244897959184, 0.6065573770491803, 0.9117647058823529, 0.9672131147540983, 0.7678571428571428, 0.2586206896551724, 0.6964285714285714, 0.8360655737704918, 0.7121212121212122, 0.6379310344827587, 0.7291666666666667, 0.6666666666666667, 0.9310344827586207, 0.6875, 0.7058823529411764, 0.703125, 0.7678571428571428, 0.736842105263158, 0.9180327868852459]","[37, 45, 41, 40, 45, 48, 46, 39, 47, 46, 39, 42, 46, 39, 38, 43, 42, 50, 41, 44, 50, 39, 40, 37, 41, 44, 41, 48, 43, 40, 38, 41, 42, 37, 43, 45, 43, 38, 45, 48, 40, 49, 41, 40, 41, 49, 44, 42, 38]",0.3575016719324769,446.36545592300735,0.16878101255718622,0.5796746577095551,0.0,246708.363,2.113,14.943,34882.545,2085,2085,2085,515,75.40961038961038,15.198701298701296,2.1746998,3.3960817,0.95331806
0.9672131147540983,0.2586206896551724,0.7479966011416456,42.26984126984127,14,0,2663,578,2663,False,63,5,default,fb5054e2d02f467ea66d10ef67434da2,2022-12-08_11-31-54,1670495514,317.5952727794647,1304.3025436401367,109917,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,1304.3025436401367,2663,5,2.3281097412109375,"[0.9384615384615385, 0.7068965517241379, 0.8852459016393442, 0.8448275862068966, 0.8771929824561404, 0.576271186440678, 0.5517241379310345, 0.8813559322033898, 0.6964285714285714, 0.6885245901639344, 0.7857142857142857, 0.6779661016949152, 0.728813559322034, 0.8771929824561404, 0.6724137931034483, 0.4375, 0.875, 0.6721311475409837, 0.8541666666666666, 0.6060606060606061, 0.6071428571428572, 0.8793103448275862, 0.8771929824561404, 0.44897959183673475, 0.7758620689655172, 0.7758620689655172, 0.8135593220338984, 0.4655172413793104, 0.8928571428571429, 0.7843137254901961, 0.30612244897959184, 0.6065573770491803, 0.9117647058823529, 0.9672131147540983, 0.7678571428571428, 0.2586206896551724, 0.6964285714285714, 0.8360655737704918, 0.7121212121212122, 0.6379310344827587, 0.7291666666666667, 0.6666666666666667, 0.9310344827586207, 0.6875, 0.7058823529411764, 0.703125, 0.7678571428571428, 0.736842105263158, 0.9180327868852459, 0.896551724137931, 0.7627118644067796, 0.9166666666666666, 0.6875, 0.8688524590163934, 0.8524590163934427, 0.8714285714285714, 0.7627118644067796, 0.796875, 0.9387755102040817, 0.5517241379310345, 0.9672131147540983, 0.7457627118644068, 0.8032786885245902]","[37, 45, 41, 40, 45, 48, 46, 39, 47, 46, 39, 42, 46, 39, 38, 43, 42, 50, 41, 44, 50, 39, 40, 37, 41, 44, 41, 48, 43, 40, 38, 41, 42, 37, 43, 45, 43, 38, 45, 48, 40, 49, 41, 40, 41, 49, 44, 42, 38, 40, 42, 40, 39, 39, 39, 38, 46, 42, 39, 46, 38, 49, 41]",0.36857260474249076,455.682759455671,0.17342234120609068,0.5958063804924312,0.0,260894.484,2.041,14.091,37795.985,2663,2663,2663,578,73.59049881235154,14.736342042755345,2.1850448,3.3860738,0.98401546
0.9846153846153847,0.2586206896551724,0.7366474786116907,42.7972972972973,11,0,3167,504,3167,False,74,6,default,fb5054e2d02f467ea66d10ef67434da2,2022-12-08_11-36-34,1670495794,280.8215343952179,1585.1240780353546,109917,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,1585.1240780353546,3167,6,2.3281097412109375,"[0.9384615384615385, 0.7068965517241379, 0.8852459016393442, 0.8448275862068966, 0.8771929824561404, 0.576271186440678, 0.5517241379310345, 0.8813559322033898, 0.6964285714285714, 0.6885245901639344, 0.7857142857142857, 0.6779661016949152, 0.728813559322034, 0.8771929824561404, 0.6724137931034483, 0.4375, 0.875, 0.6721311475409837, 0.8541666666666666, 0.6060606060606061, 0.6071428571428572, 0.8793103448275862, 0.8771929824561404, 0.44897959183673475, 0.7758620689655172, 0.7758620689655172, 0.8135593220338984, 0.4655172413793104, 0.8928571428571429, 0.7843137254901961, 0.30612244897959184, 0.6065573770491803, 0.9117647058823529, 0.9672131147540983, 0.7678571428571428, 0.2586206896551724, 0.6964285714285714, 0.8360655737704918, 0.7121212121212122, 0.6379310344827587, 0.7291666666666667, 0.6666666666666667, 0.9310344827586207, 0.6875, 0.7058823529411764, 0.703125, 0.7678571428571428, 0.736842105263158, 0.9180327868852459, 0.896551724137931, 0.7627118644067796, 0.9166666666666666, 0.6875, 0.8688524590163934, 0.8524590163934427, 0.8714285714285714, 0.7627118644067796, 0.796875, 0.9387755102040817, 0.5517241379310345, 0.9672131147540983, 0.7457627118644068, 0.8032786885245902, 0.8970588235294118, 0.4915254237288136, 0.8103448275862069, 0.5087719298245614, 0.9846153846153847, 0.5151515151515151, 0.6571428571428571, 0.6666666666666667, 0.5, 0.8032786885245902, 0.5535714285714286]","[37, 45, 41, 40, 45, 48, 46, 39, 47, 46, 39, 42, 46, 39, 38, 43, 42, 50, 41, 44, 50, 39, 40, 37, 41, 44, 41, 48, 43, 40, 38, 41, 42, 37, 43, 45, 43, 38, 45, 48, 40, 49, 41, 40, 41, 49, 44, 42, 38, 40, 42, 40, 39, 39, 39, 38, 46, 42, 39, 46, 38, 49, 41, 42, 56, 39, 54, 38, 45, 53, 41, 45, 45, 46]",0.37621377048018745,462.1243677101508,0.17619465179826763,0.6063500249537741,0.0,264223.428,1.998,13.222,39922.342,3167,3167,3167,504,72.88074866310161,14.724331550802138,2.122764,3.3849566,0.8605714
0.9846153846153847,0.2586206896551724,0.7398985847311872,42.883720930232556,12,0,3688,521,3688,False,86,7,default,fb5054e2d02f467ea66d10ef67434da2,2022-12-08_11-41-34,1670496094,299.23421812057495,1884.3582961559296,109917,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,1884.3582961559296,3688,7,2.3281097412109375,"[0.9384615384615385, 0.7068965517241379, 0.8852459016393442, 0.8448275862068966, 0.8771929824561404, 0.576271186440678, 0.5517241379310345, 0.8813559322033898, 0.6964285714285714, 0.6885245901639344, 0.7857142857142857, 0.6779661016949152, 0.728813559322034, 0.8771929824561404, 0.6724137931034483, 0.4375, 0.875, 0.6721311475409837, 0.8541666666666666, 0.6060606060606061, 0.6071428571428572, 0.8793103448275862, 0.8771929824561404, 0.44897959183673475, 0.7758620689655172, 0.7758620689655172, 0.8135593220338984, 0.4655172413793104, 0.8928571428571429, 0.7843137254901961, 0.30612244897959184, 0.6065573770491803, 0.9117647058823529, 0.9672131147540983, 0.7678571428571428, 0.2586206896551724, 0.6964285714285714, 0.8360655737704918, 0.7121212121212122, 0.6379310344827587, 0.7291666666666667, 0.6666666666666667, 0.9310344827586207, 0.6875, 0.7058823529411764, 0.703125, 0.7678571428571428, 0.736842105263158, 0.9180327868852459, 0.896551724137931, 0.7627118644067796, 0.9166666666666666, 0.6875, 0.8688524590163934, 0.8524590163934427, 0.8714285714285714, 0.7627118644067796, 0.796875, 0.9387755102040817, 0.5517241379310345, 0.9672131147540983, 0.7457627118644068, 0.8032786885245902, 0.8970588235294118, 0.4915254237288136, 0.8103448275862069, 0.5087719298245614, 0.9846153846153847, 0.5151515151515151, 0.6571428571428571, 0.6666666666666667, 0.5, 0.8032786885245902, 0.5535714285714286, 0.9836065573770492, 0.7868852459016393, 0.5892857142857143, 0.8852459016393442, 0.5932203389830508, 0.736842105263158, 0.7966101694915254, 0.8541666666666666, 0.8813559322033898, 0.6206896551724138, 0.6071428571428572, 0.7843137254901961]","[37, 45, 41, 40, 45, 48, 46, 39, 47, 46, 39, 42, 46, 39, 38, 43, 42, 50, 41, 44, 50, 39, 40, 37, 41, 44, 41, 48, 43, 40, 38, 41, 42, 37, 43, 45, 43, 38, 45, 48, 40, 49, 41, 40, 41, 49, 44, 42, 38, 40, 42, 40, 39, 39, 39, 38, 46, 42, 39, 46, 38, 49, 41, 42, 56, 39, 54, 38, 45, 53, 41, 45, 45, 46, 37, 41, 49, 46, 49, 49, 42, 39, 38, 43, 48, 40]",0.3828367615841961,468.7279118214579,0.17916129996470517,0.6158212121239113,0.0,269230.749,1.957,13.085,40262.873,3688,3688,3688,521,74.13494897959184,14.560204081632653,2.1232429,3.3702397,0.87624615
0.9846153846153847,0.2586206896551724,0.7442428798321488,42.92857142857143,12,0,4207,519,4207,False,98,8,default,fb5054e2d02f467ea66d10ef67434da2,2022-12-08_11-46-22,1670496382,288.68184423446655,2173.040140390396,109917,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,2173.040140390396,4207,8,2.3281097412109375,"[0.9384615384615385, 0.7068965517241379, 0.8852459016393442, 0.8448275862068966, 0.8771929824561404, 0.576271186440678, 0.5517241379310345, 0.8813559322033898, 0.6964285714285714, 0.6885245901639344, 0.7857142857142857, 0.6779661016949152, 0.728813559322034, 0.8771929824561404, 0.6724137931034483, 0.4375, 0.875, 0.6721311475409837, 0.8541666666666666, 0.6060606060606061, 0.6071428571428572, 0.8793103448275862, 0.8771929824561404, 0.44897959183673475, 0.7758620689655172, 0.7758620689655172, 0.8135593220338984, 0.4655172413793104, 0.8928571428571429, 0.7843137254901961, 0.30612244897959184, 0.6065573770491803, 0.9117647058823529, 0.9672131147540983, 0.7678571428571428, 0.2586206896551724, 0.6964285714285714, 0.8360655737704918, 0.7121212121212122, 0.6379310344827587, 0.7291666666666667, 0.6666666666666667, 0.9310344827586207, 0.6875, 0.7058823529411764, 0.703125, 0.7678571428571428, 0.736842105263158, 0.9180327868852459, 0.896551724137931, 0.7627118644067796, 0.9166666666666666, 0.6875, 0.8688524590163934, 0.8524590163934427, 0.8714285714285714, 0.7627118644067796, 0.796875, 0.9387755102040817, 0.5517241379310345, 0.9672131147540983, 0.7457627118644068, 0.8032786885245902, 0.8970588235294118, 0.4915254237288136, 0.8103448275862069, 0.5087719298245614, 0.9846153846153847, 0.5151515151515151, 0.6571428571428571, 0.6666666666666667, 0.5, 0.8032786885245902, 0.5535714285714286, 0.9836065573770492, 0.7868852459016393, 0.5892857142857143, 0.8852459016393442, 0.5932203389830508, 0.736842105263158, 0.7966101694915254, 0.8541666666666666, 0.8813559322033898, 0.6206896551724138, 0.6071428571428572, 0.7843137254901961, 0.8596491228070176, 0.8032786885245902, 0.8214285714285714, 0.5517241379310345, 0.875, 0.875, 0.6041666666666667, 0.7192982456140351, 0.796875, 0.6666666666666667, 0.9117647058823529, 0.819672131147541]","[37, 45, 41, 40, 45, 48, 46, 39, 47, 46, 39, 42, 46, 39, 38, 43, 42, 50, 41, 44, 50, 39, 40, 37, 41, 44, 41, 48, 43, 40, 38, 41, 42, 37, 43, 45, 43, 38, 45, 48, 40, 49, 41, 40, 41, 49, 44, 42, 38, 40, 42, 40, 39, 39, 39, 38, 46, 42, 39, 46, 38, 49, 41, 42, 56, 39, 54, 38, 45, 53, 41, 45, 45, 46, 37, 41, 49, 46, 49, 49, 42, 39, 38, 43, 48, 40, 45, 41, 45, 49, 38, 38, 42, 46, 45, 44, 44, 42]",0.38838062027807546,474.3973234227949,0.18157587865235228,0.625056206724099,0.0,271668.106,1.936,13.14,40020.678,4207,4207,4207,519,74.19112271540469,14.791906005221932,2.106522,3.370416,0.84262824
1.0,0.2586206896551724,0.7503207406161231,42.78,12,0,4712,505,4712,False,110,9,default,fb5054e2d02f467ea66d10ef67434da2,2022-12-08_11-51-11,1670496671,288.34207034111023,2461.3822107315063,109917,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,2461.3822107315063,4712,9,2.3281097412109375,"[0.7857142857142857, 0.6779661016949152, 0.728813559322034, 0.8771929824561404, 0.6724137931034483, 0.4375, 0.875, 0.6721311475409837, 0.8541666666666666, 0.6060606060606061, 0.6071428571428572, 0.8793103448275862, 0.8771929824561404, 0.44897959183673475, 0.7758620689655172, 0.7758620689655172, 0.8135593220338984, 0.4655172413793104, 0.8928571428571429, 0.7843137254901961, 0.30612244897959184, 0.6065573770491803, 0.9117647058823529, 0.9672131147540983, 0.7678571428571428, 0.2586206896551724, 0.6964285714285714, 0.8360655737704918, 0.7121212121212122, 0.6379310344827587, 0.7291666666666667, 0.6666666666666667, 0.9310344827586207, 0.6875, 0.7058823529411764, 0.703125, 0.7678571428571428, 0.736842105263158, 0.9180327868852459, 0.896551724137931, 0.7627118644067796, 0.9166666666666666, 0.6875, 0.8688524590163934, 0.8524590163934427, 0.8714285714285714, 0.7627118644067796, 0.796875, 0.9387755102040817, 0.5517241379310345, 0.9672131147540983, 0.7457627118644068, 0.8032786885245902, 0.8970588235294118, 0.4915254237288136, 0.8103448275862069, 0.5087719298245614, 0.9846153846153847, 0.5151515151515151, 0.6571428571428571, 0.6666666666666667, 0.5, 0.8032786885245902, 0.5535714285714286, 0.9836065573770492, 0.7868852459016393, 0.5892857142857143, 0.8852459016393442, 0.5932203389830508, 0.736842105263158, 0.7966101694915254, 0.8541666666666666, 0.8813559322033898, 0.6206896551724138, 0.6071428571428572, 0.7843137254901961, 0.8596491228070176, 0.8032786885245902, 0.8214285714285714, 0.5517241379310345, 0.875, 0.875, 0.6041666666666667, 0.7192982456140351, 0.796875, 0.6666666666666667, 0.9117647058823529, 0.819672131147541, 0.6666666666666667, 0.6896551724137931, 0.7727272727272727, 0.7540983606557377, 0.8857142857142857, 0.9701492537313433, 1.0, 0.7213114754098361, 0.9180327868852459, 0.5737704918032787, 0.8793103448275862, 0.9117647058823529]","[39, 42, 46, 39, 38, 43, 42, 50, 41, 44, 50, 39, 40, 37, 41, 44, 41, 48, 43, 40, 38, 41, 42, 37, 43, 45, 43, 38, 45, 48, 40, 49, 41, 40, 41, 49, 44, 42, 38, 40, 42, 40, 39, 39, 39, 38, 46, 42, 39, 46, 38, 49, 41, 42, 56, 39, 54, 38, 45, 53, 41, 45, 45, 46, 37, 41, 49, 46, 49, 49, 42, 39, 38, 43, 48, 40, 45, 41, 45, 49, 38, 38, 42, 46, 45, 44, 44, 42, 43, 48, 42, 41, 43, 40, 38, 48, 39, 44, 38, 41]",0.39917765357841845,483.90307563083456,0.18580822155222163,0.6395441897007754,0.0,273527.377,1.914,12.895,40600.017,4712,4712,4712,505,74.21108179419525,14.392875989445912,2.1927023,3.36151,1.0238947
1.0,0.2586206896551724,0.7428136487537365,42.77,12,0,5224,512,5224,False,122,10,default,fb5054e2d02f467ea66d10ef67434da2,2022-12-08_11-55-54,1670496954,282.97926783561707,2744.3614785671234,109917,ncm1024.hpc.itc.rwth-aachen.de,134.61.213.255,2744.3614785671234,5224,10,2.3281097412109375,"[0.8771929824561404, 0.44897959183673475, 0.7758620689655172, 0.7758620689655172, 0.8135593220338984, 0.4655172413793104, 0.8928571428571429, 0.7843137254901961, 0.30612244897959184, 0.6065573770491803, 0.9117647058823529, 0.9672131147540983, 0.7678571428571428, 0.2586206896551724, 0.6964285714285714, 0.8360655737704918, 0.7121212121212122, 0.6379310344827587, 0.7291666666666667, 0.6666666666666667, 0.9310344827586207, 0.6875, 0.7058823529411764, 0.703125, 0.7678571428571428, 0.736842105263158, 0.9180327868852459, 0.896551724137931, 0.7627118644067796, 0.9166666666666666, 0.6875, 0.8688524590163934, 0.8524590163934427, 0.8714285714285714, 0.7627118644067796, 0.796875, 0.9387755102040817, 0.5517241379310345, 0.9672131147540983, 0.7457627118644068, 0.8032786885245902, 0.8970588235294118, 0.4915254237288136, 0.8103448275862069, 0.5087719298245614, 0.9846153846153847, 0.5151515151515151, 0.6571428571428571, 0.6666666666666667, 0.5, 0.8032786885245902, 0.5535714285714286, 0.9836065573770492, 0.7868852459016393, 0.5892857142857143, 0.8852459016393442, 0.5932203389830508, 0.736842105263158, 0.7966101694915254, 0.8541666666666666, 0.8813559322033898, 0.6206896551724138, 0.6071428571428572, 0.7843137254901961, 0.8596491228070176, 0.8032786885245902, 0.8214285714285714, 0.5517241379310345, 0.875, 0.875, 0.6041666666666667, 0.7192982456140351, 0.796875, 0.6666666666666667, 0.9117647058823529, 0.819672131147541, 0.6666666666666667, 0.6896551724137931, 0.7727272727272727, 0.7540983606557377, 0.8857142857142857, 0.9701492537313433, 1.0, 0.7213114754098361, 0.9180327868852459, 0.5737704918032787, 0.8793103448275862, 0.9117647058823529, 0.8360655737704918, 0.6885245901639344, 0.5416666666666667, 0.4375, 0.6212121212121212, 0.625, 0.6491228070175439, 0.5263157894736843, 0.523076923076923, 0.9508196721311475, 0.6785714285714286, 0.8448275862068966]","[40, 37, 41, 44, 41, 48, 43, 40, 38, 41, 42, 37, 43, 45, 43, 38, 45, 48, 40, 49, 41, 40, 41, 49, 44, 42, 38, 40, 42, 40, 39, 39, 39, 38, 46, 42, 39, 46, 38, 49, 41, 42, 56, 39, 54, 38, 45, 53, 41, 45, 45, 46, 37, 41, 49, 46, 49, 49, 42, 39, 38, 43, 48, 40, 45, 41, 45, 49, 38, 38, 42, 46, 45, 44, 44, 42, 43, 48, 42, 41, 43, 40, 38, 48, 39, 44, 38, 41, 43, 40, 38, 43, 40, 44, 42, 40, 48, 38, 49, 47]",0.4111190060394898,494.14797526686687,0.19019950805844663,0.6557679849766465,0.0,274477.491,1.903,12.726,41050.444,5224,5224,5224,512,74.42106666666668,14.308266666666665,2.0137649,3.3594213,0.66810834
